"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","facebook_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","in_office","dw_nominate","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","youtube_account","leadership_role","suffix","contact_form","vacate","successor","non_voting"
"G000574","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000574.json","Ruben","Gallego","1979-11-20","M","D","RepRubenGallego","RepRubenGallego",412612,77233,123732,21502,"N00036097","/m/0wy0mz5","H4AZ07043","https://rubengallego.house.gov","https://rubengallego.house.gov/rss.xml",FALSE,-0.452,4,2018,1211,32,2,"2021-03-02 02:35:34 -0500","ocd-division/country:us/state:az/cd:7","1218 Longworth House Office Building","202-225-4065",NA,"AZ","7",FALSE,407,2.64,97.04,2.96,NA,NA,NA,NA,NA,0,0,0
"G000559","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000559.json","John","Garamendi","1945-01-24","M","D","RepGaramendi","repgaramendi",412382,18413,29664,20958,"N00030856","/m/05fvls","H0CA10149","https://garamendi.house.gov","https://garamendi.house.gov/rss.xml",FALSE,-0.309,10,2018,1211,51,2,"2021-03-02 02:35:34 -0500","ocd-division/country:us/state:ca/cd:3","2438 Rayburn House Office Building","202-225-1880","202-225-5914","CA","3",FALSE,603,4.21,95.49,4.51,NA,"garamendiCA10",NA,NA,NA,0,0,0
"G000580","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000580.json","Thomas","Garrett","1972-03-27","M","R","RepTomGarrett","RepGarrett",412729,103625,134493,21721,"N00038847","/m/0j_7g_0","H6VA05142","https://tomgarrett.house.gov",NA,FALSE,0.931,2,2018,1211,131,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:va/cd:5","415 Cannon House Office Building","202-225-4711",NA,"VA","5",FALSE,5105,10.82,90.78,9.22,NA,"UC_lWS6tnQPcBPlmD2e99zKw","",NA,NA,0,0,0
"G000584","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000584.json","Greg","Gianforte","1961-04-17","M","R",NA,"RepGianforte",412736,104895,168594,21751,"N00040733","/m/030pb5p","H8MT01182","https://gianforte.house.gov","https://gianforte.house.gov/rss.xml",FALSE,0.423,2,2018,899,10,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:mt/cd:0","1419 Longworth House Office Building","202-225-3211","202-225-5687","MT","At-Large",TRUE,3000,1.11,96.5,3.5,NA,NA,NA,NA,"https://gianforte.house.gov/contact",0,1,0
"G000563","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000563.json","Bob","Gibbs","1954-06-14","M","R","RepBobGibbs","RepBobGibbs",412463,1033844,45466,21165,"N00031128","/m/07qwv4","H0OH18077","https://gibbs.house.gov","https://gibbs.house.gov/rss.xml",FALSE,0.46,8,2018,1211,9,0,"2021-03-02 02:35:35 -0500","ocd-division/country:us/state:oh/cd:7","2446 Rayburn House Office Building","202-225-6265","202-225-3394","OH","7",FALSE,3907,0.74,97.16,2.84,NA,"RepBobGibbs",NA,NA,NA,0,0,0
"G000552","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000552.json","Louie","Gohmert","1953-08-18","M","R","RepLouieGohmert","50375006903",400651,1011394,50029,20527,"N00026148","/m/0490h9","H4TX04039","https://gohmert.house.gov","https://gohmert.house.gov/news/rss.aspx",FALSE,0.606,14,2018,1211,74,2,"2021-03-02 02:35:35 -0500","ocd-division/country:us/state:tx/cd:1","2243 Rayburn House Office Building","202-225-3035","202-226-1230","TX","1",FALSE,4801,6.11,90.72,9.28,NA,"GohmertTX01",NA,NA,NA,0,0,0
"G000585","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000585.json","Jimmy","Gomez","1974-11-25","M","D","RepJimmyGomez","RepJimmyGomez",412739,108883,138524,21754,"N00040597","/m/0n_73h1","H8CA34266","https://gomez.house.gov",NA,FALSE,-0.611,2,2018,865,26,1,"2021-03-02 02:35:35 -0500","ocd-division/country:us/state:ca/cd:34","1226 Longworth House Office Building","202-225-6235",NA,"CA","34",FALSE,634,3.01,96.69,3.31,NA,NA,NA,NA,"https://gomez.house.gov/contact",0,1,0
"G000581","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000581.json","Vicente","Gonzalez","1967-09-04","M","D","RepGonzalez","USCongressmanVicenteGonzalez",412725,103568,166483,21722,"N00038809","/g/11c266m1z7","H6TX15162","https://gonzalez.house.gov","https://gonzalez.house.gov/rss.xml",FALSE,-0.363,2,2018,1211,40,1,"2021-03-02 02:35:35 -0500","ocd-division/country:us/state:tx/cd:15","113 Cannon House Office Building","202-225-2531",NA,"TX","15",FALSE,4815,3.3,91.08,8.92,NA,NA,NA,NA,NA,0,0,0
"G000582","Resident Commissioner","R.C.","https://api.propublica.org/congress/v1/members/G000582.json","Jenniffer","Gonzalez-Colon","1976-08-05","F","R","repjenniffer","RepJennifferGonzalezColon",412723,67353,NA,NA,"N00037615","/m/027s3vf","H6PR00082","https://gonzalez-colon.house.gov","https://gonzalez-colon.house.gov/rss.xml",FALSE,NA,2,2020,NA,NA,NA,"2021-03-02 02:35:35 -0500","ocd-division/country:us/state:pr/cd:80","1529 Longworth House Office Building","202-225-2615","202-225-2154","PR","At-Large",TRUE,7298,NA,NA,NA,NA,NA,NA,NA,"https://gonzalez-colon.house.gov/contact",0,0,1
"G000289","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000289.json","Robert","Goodlatte","1952-09-22","M","R","RepGoodlatte","BobGoodlatte",400154,27025,27116,39308,"N00009154","/m/0284s7","H2VA06115","https://goodlatte.house.gov",NA,FALSE,0.496,26,2018,1211,23,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:va/cd:6","2309 Rayburn House Office Building","202-225-5431","202-225-9681","VA","6",FALSE,5106,1.9,98.05,1.95,"W.","RepBobGoodlatte","",NA,NA,0,0,0
"G000565","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000565.json","Paul","Gosar","1958-11-22","M","R","RepGosar","repgosar",412397,62470,123491,21103,"N00030771","/m/0czdqz0","H0AZ01259","https://gosar.house.gov",NA,FALSE,0.629,8,2018,1211,55,0,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:az/cd:4","2057 Rayburn House Office Building","202-225-2315","202-226-9739","AZ","4",FALSE,404,4.54,89.3,10.7,NA,"repgosar",NA,NA,NA,0,0,0
"G000583","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000583.json","Josh","Gottheimer","1975-03-08","M","D","RepJoshG","RepJoshG",412714,9275683,169202,21723,"N00036944","/g/120x5twv","H6NJ05171","https://gottheimer.house.gov",NA,FALSE,-0.135,2,2018,1211,16,0,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:nj/cd:5","213 Cannon House Office Building","202-225-4465",NA,"NJ","5",FALSE,3405,1.32,85.91,14.09,NA,NA,NA,NA,NA,0,0,0
"G000566","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000566.json","Trey","Gowdy","1964-08-22","M","R","TGowdySC","143059759084016",412473,9268950,121782,21175,"N00030880","/m/0c3x3rz","H0SC04257","https://gowdy.house.gov",NA,FALSE,0.655,8,2018,1211,118,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:sc/cd:4","2418 Rayburn House Office Building","202-225-6030","202-226-1177","SC","4",FALSE,4504,9.74,98.9,1.1,NA,"TGowdySC","",NA,NA,0,0,0
"G000377","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000377.json","Kay","Granger","1943-01-18","F","R","RepKayGranger","RepKayGranger",400157,45709,334,29762,"N00008799","/m/03tndx","H6TX12060","https://kaygranger.house.gov",NA,FALSE,0.392,22,2018,1211,73,0,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:tx/cd:12","1026 Longworth House Office Building","202-225-5071","202-225-5683","TX","12",FALSE,4812,6.03,98.23,1.77,NA,"RepKayGranger",NA,NA,NA,0,0,0
"G000577","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000577.json","Garret","Graves","1972-01-31","M","R","RepGarretGraves","CongressmanGarretGraves",412631,9274609,155424,21523,"N00036135","/m/012bxlbr","H4LA06153","https://garretgraves.house.gov","https://garretgraves.house.gov/rss.xml",FALSE,0.502,4,2018,1211,30,0,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:la/cd:6","430 Cannon House Office Building","202-225-3901","202-225-7313","LA","6",FALSE,2206,2.48,94.72,5.28,NA,NA,NA,NA,NA,0,0,0
"G000560","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000560.json","Tom","Graves","1970-02-03","M","R","RepTomGraves","reptomgraves",412388,11519,31969,20962,"N00030788","/m/0c02hpl","H0GA09030","https://tomgraves.house.gov","https://tomgraves.house.gov/news/rss.aspx",FALSE,0.741,10,2018,1211,14,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:ga/cd:14","2078 Rayburn House Office Building","202-225-5211","202-225-8272","GA","14",FALSE,1314,1.16,94.46,5.54,NA,"CongressmanGraves",NA,NA,NA,0,0,0
"G000546","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000546.json","Sam","Graves","1963-11-07","M","R","RepSamGraves","118514606128",400158,89873,9425,20124,"N00013323","/m/03tnfy","H0MO06073","https://graves.house.gov","https://graves.house.gov/rss.xml",FALSE,0.432,18,2018,1211,93,0,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:mo/cd:6","1135 Longworth House Office Building","202-225-7041","202-225-8221","MO","6",FALSE,2906,7.68,94.43,5.57,NA,NA,NA,NA,NA,0,0,0
"G000410","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000410.json","Gene","Green","1947-10-17","M","D","RepGeneGreen","RepGeneGreen",400160,26156,27100,39304,"N00005870","/m/03v12k","H2TX29030","https://green.house.gov",NA,FALSE,-0.324,26,2018,1211,61,1,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:tx/cd:29","2470 Rayburn House Office Building","202-225-1688","202-225-9903","TX","29",FALSE,4829,5.04,92.87,7.13,NA,"RepGeneGreen","",NA,NA,0,0,0
"G000553","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000553.json","Al","Green","1947-09-01","M","D","RepAlGreen","repalgreen",400653,1012969,49680,20529,"N00026686","/m/02kn0_","H4TX09095","https://algreen.house.gov","https://algreen.house.gov/rss.xml",FALSE,-0.438,14,2018,1211,23,1,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:tx/cd:9","2347 Rayburn House Office Building","202-225-7508","202-225-2947","TX","9",FALSE,4809,1.9,96.98,3.02,NA,"RepAlGreen",NA,NA,NA,0,0,0
"G000568","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000568.json","Morgan","Griffith","1958-03-15","M","R","RepMGriffith","RepMorganGriffith",412485,62766,5148,21191,"N00032029","/m/025vdrq","H0VA09055","https://morgangriffith.house.gov","https://morgangriffith.house.gov/news/rss.aspx",FALSE,0.545,8,2018,1211,20,2,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:va/cd:9","2202 Rayburn House Office Building","202-225-3861","202-225-0076","VA","9",FALSE,5109,1.65,93.25,6.75,NA,"RepMorganGriffith",NA,NA,NA,0,0,0
"G000551","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000551.json","Raul","Grijalva","1948-02-19","M","D","RepraulGrijalva","Rep.Grijalva",400162,1003551,28253,20305,"N00025284","/m/024s1z","H2AZ07070","https://grijalva.house.gov",NA,FALSE,-0.599,16,2018,1211,89,3,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:az/cd:3","1511 Longworth House Office Building","202-225-2435","202-225-1541","AZ","3",FALSE,403,7.35,96.65,3.35,"M.","raulgrijalvaaz07",NA,NA,NA,0,0,0
"G000576","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000576.json","Glenn","Grothman","1955-07-03","M","R","RepGrothman","RepGrothman",412661,77282,3493,21559,"N00036409","/m/02pnsk2","H4WI06048","https://grothman.house.gov",NA,FALSE,0.612,4,2018,1211,35,1,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:wi/cd:6","1217 Longworth House Office Building","202-225-2476","202-225-2356","WI","6",FALSE,5506,2.89,94.44,5.56,NA,NA,NA,NA,NA,0,0,0
"G000558","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000558.json","Brett","Guthrie","1964-02-18","M","R","RepGuthrie","CongressmanGuthrie",412278,1031343,18829,20916,"N00029675","/m/0411qqt","H8KY02031","https://guthrie.house.gov",NA,FALSE,0.413,10,2018,1211,6,0,"2021-03-02 02:35:37 -0500","ocd-division/country:us/state:ky/cd:2","2434 Rayburn House Office Building","202-225-3501","202-226-2019","KY","2",FALSE,2102,0.5,99,1,NA,"BrettGuthrie",NA,NA,NA,0,0,0
"G000535","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000535.json","Luis","Gutierrez","1953-12-10","M","D","RepGutierrez","RepGutierrez",400163,23476,26841,29348,"N00004874","/m/0256d5","H2IL08039","https://gutierrez.house.gov",NA,FALSE,-0.487,26,2018,1211,268,1,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:il/cd:4","2408 Rayburn House Office Building","202-225-8203","202-225-7810","IL","4",FALSE,1704,22.13,95.22,4.78,"V.","repluisgutierrez","",NA,NA,0,0,0
"H001050","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001050.json","Colleen","Hanabusa","1951-05-04","F","D","RepHanabusa","169979129710178",412418,61258,17745,21124,"N00025881","/m/03cwzgv","H2HI02110","https://hanabusa.house.gov",NA,FALSE,-0.37,4,2018,1211,179,1,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:hi/cd:1","422 Cannon House Office Building","202-225-2726","202-225-0688","HI","1",FALSE,1501,14.78,96.91,3.09,NA,"rephanabusa",NA,NA,NA,0,0,0
"H001078","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001078.json","Karen","Handel","1962-04-18","F","R","RepKHandel",NA,412737,1026745,69553,21752,"N00035477","/m/0f9kbx","H8GA06286","https://handel.house.gov",NA,FALSE,0.493,2,2018,887,2,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:ga/cd:6","1211 Longworth House Office Building","202-225-4501",NA,"GA","6",FALSE,1306,0.23,98.52,1.48,NA,NA,"",NA,"https://handel.house.gov/contact",0,1,0
"H001045","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001045.json","Gregg","Harper","1956-06-01","M","R","GreggHarper","GreggHarper",412280,1031347,101985,20925,"N00029632","/m/0406s7r","H8MS03067","https://harper.house.gov",NA,FALSE,0.384,10,2018,1211,44,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:ms/cd:3","2227 Rayburn House Office Building","202-225-5031","202-225-5797","MS","3",FALSE,2803,3.63,98.02,1.98,NA,"congressmanharper","",NA,NA,0,0,0
"H001052","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001052.json","Andy","Harris","1957-01-25","M","R","RepAndyHarrisMD","AndyHarrisMD",412434,1033464,19157,21139,"N00029147","/m/02852wc","H8MD01094","https://harris.house.gov","https://harris.house.gov/rss.xml",FALSE,0.611,8,2018,1211,32,0,"2021-03-02 02:35:37 -0500","ocd-division/country:us/state:md/cd:1","1533 Longworth House Office Building","202-225-5311","202-225-0254","MD","1",FALSE,2401,2.64,94.12,5.88,NA,"RepAndyHarris",NA,NA,NA,0,0,0
"H001053","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001053.json","Vicky","Hartzler","1960-10-13","F","R","RepHartzler","Congresswoman.Hartzler",412444,95050,8783,21149,"N00031005","/m/09v2dv4","H0MO04086","https://hartzler.house.gov","https://hartzler.house.gov/rss.xml",FALSE,0.495,8,2018,1211,32,0,"2021-03-02 02:35:37 -0500","ocd-division/country:us/state:mo/cd:4","2235 Rayburn House Office Building","202-225-2876","202-225-0148","MO","4",FALSE,2904,2.64,97.02,2.98,NA,"repvickyhartzler",NA,NA,NA,0,0,0
"H000324","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000324.json","Alcee","Hastings","1936-09-05","M","D","RepHastingsFL","95696782238",400170,1858,26798,29337,"N00002884","/m/02534d","H2FL23021","https://alceehastings.house.gov","https://alceehastings.house.gov/news/rss.aspx",FALSE,-0.564,26,2018,1211,83,1,"2021-03-02 02:35:37 -0500","ocd-division/country:us/state:fl/cd:20","2353 Rayburn House Office Building","202-225-1313","202-225-1171","FL","20",FALSE,1220,6.85,96.45,3.55,"L.","RepAlceeHastings",NA,NA,NA,0,0,0
"H001064","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001064.json","Denny","Heck","1952-07-29","M","D","RepDennyHeck","CongressmanDennyHeck",412584,9269006,126058,21369,"N00031557","/m/075stz","H0WA03161","https://dennyheck.house.gov","https://dennyheck.house.gov/rss.xml",FALSE,-0.312,6,2018,1211,3,2,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:wa/cd:10","425 Cannon House Office Building","202-225-9740","202-225-0129","WA","10",FALSE,5310,0.25,96.17,3.83,NA,"RepDennyHeck",NA,NA,NA,0,0,0
"H001036","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001036.json","Jeb","Hensarling","1957-05-29","M","R","RepHensarling","RepHensarling",400175,1003619,49827,20352,"N00024922","/m/0h23n6","H2TX05121","https://hensarling.house.gov",NA,FALSE,0.703,16,2018,1211,17,0,"2019-10-07 10:26:54 -0400","ocd-division/country:us/state:tx/cd:5","2228 Rayburn House Office Building","202-225-3484","202-226-4888","TX","5",FALSE,4805,1.4,97.98,2.02,NA,"repjebhensarling","",NA,NA,0,0,0
"H001082","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001082.json","Kevin","Hern","1961-12-04","M","R","repkevinhern",NA,412748,NA,180004,NA,"N00040829","/g/11gzqw48lf","","https://hern.house.gov",NA,FALSE,NA,2,NA,84,0,0,"2021-03-02 02:35:37 -0500","ocd-division/country:us/state:ok/cd:1",NA,NA,NA,"OK","1",FALSE,4001,0,97.62,2.38,NA,NA,NA,NA,NA,0,1,0
"H001056","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001056.json","Jaime","Herrera Beutler","1978-11-03","F","R","HerreraBeutler","herrerabeutler",412486,95198,101907,21187,"N00031559","/m/0cz8yx2","H0WA03187","https://herrerabeutler.house.gov","https://herrerabeutler.house.gov/news/rss.aspx",FALSE,0.379,8,2018,1211,15,0,"2021-03-02 02:35:38 -0500","ocd-division/country:us/state:wa/cd:3","1107 Longworth House Office Building","202-225-3536","202-225-3478","WA","3",FALSE,5303,1.24,92.69,7.31,NA,"RepHerreraBeutler",NA,NA,NA,0,0,0
"H001071","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001071.json","Jody","Hice","1960-04-22","M","R","congressmanhice","CongressmanJodyHice",412623,94974,122246,21514,"N00032243","/m/0640dpx","H0GA07125","https://hice.house.gov",NA,FALSE,0.745,4,2018,1211,17,0,"2021-03-02 02:35:38 -0500","ocd-division/country:us/state:ga/cd:10","324 Cannon House Office Building","202-225-4101","202-226-0776","GA","10",FALSE,1310,1.4,92.68,7.32,NA,NA,NA,NA,NA,0,0,0
"H001038","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001038.json","Brian","Higgins","1959-10-06","M","D","RepBrianHiggins","RepBrianHiggins",400641,1013050,23127,20519,"N00027060","/m/04fc7g","H4NY27076","https://higgins.house.gov","https://higgins.house.gov/rss.xml",FALSE,-0.346,12,2018,1211,42,1,"2021-03-02 02:35:38 -0500","ocd-division/country:us/state:ny/cd:26","2459 Rayburn House Office Building","202-225-3306","202-226-0347","NY","26",FALSE,3626,3.47,97.37,2.63,NA,"CongressmanHiggins",NA,NA,NA,0,0,0
"H001077","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001077.json","Clay","Higgins","1961-08-24","M","R","RepClayHiggins","CongressmanClayHiggins",412705,106094,174484,21724,"N00039953","/g/11c1s3lp76","H6LA03148","https://clayhiggins.house.gov","https://clayhiggins.house.gov/rss.xml",FALSE,0.531,2,2018,1211,38,0,"2021-03-02 02:35:38 -0500","ocd-division/country:us/state:la/cd:3","1711 Longworth House Office Building","202-225-2031",NA,"LA","3",FALSE,2203,3.14,98.54,1.46,NA,NA,NA,NA,NA,0,0,0
"H001072","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001072.json","French","Hill","1956-12-05","M","R","RepFrenchHill","RepFrenchHill",412609,9265172,146290,21503,"N00035792","/m/0127p1zk","H4AR02141","https://hill.house.gov",NA,FALSE,0.475,4,2018,1211,14,0,"2021-03-02 02:35:38 -0500","ocd-division/country:us/state:ar/cd:2","1229 Longworth House Office Building","202-225-2506","202-225-5903","AR","2",FALSE,502,1.16,96.14,3.86,NA,NA,NA,NA,NA,0,0,0
